#{"t_start": 1681589345.1900601, "env_id": null}
-84.668519,99,35.080657
-99.249259,11,35.087156
-92.687407,38,35.114912
-39.138519,15,35.125658
-82.537778,42,35.153736
-84.168148,14,35.164311
-77.651852,40,35.190108
-82.81037,38,35.218186
-18.383333,24,35.23509
-81.770741,55,35.273361
-81.028148,63,35.316937
-82.675926,37,35.341467
-24.042222,16,35.352283
-39.014815,18,35.363743
-82.564444,146,35.459335
-81.503704,54,35.49345
-98.908889,20,35.507116
-69.047407,104,35.575068
-102.424444,42,35.604414
-80.948519,71,35.652635
-98.674074,27,35.66932
-38.611111,21,35.683646
-93.71037,23,35.697539
-98.451111,115,35.77411
-82.414815,45,35.80444
-82.736296,37,35.829947
-23.356296,26,35.846522
-97.548889,40,35.873262
118.643704,61,35.918452
-83.897407,16,35.929566
-3.623704,97,35.995202
-82.849259,34,36.017974
-85.958889,65,36.061636
-68.739259,21,36.076533
-82.552593,38,36.101556
23.056667,151,36.200474
38.248519,151,36.303128
-18.115185,29,36.322301
-39.073333,17,36.333127
-63.177037,30,36.354535
-82.358519,45,36.385176
-83.377037,29,36.404842
-83.376296,28,36.423703
-98.712593,29,36.442456
-22.102963,48,36.475249
-83.19037,32,36.496783
-82.992963,33,36.519037
-86.69,72,36.570159
-38.127037,30,36.591758
-38.808519,22,36.608967
-98.686296,22,36.62444
28.302222,139,36.717585
-82.400741,45,36.746714
-99.048889,17,36.758315
-8.468889,26,36.776293
-63.121481,106,36.846244
-81.88,55,36.883074
-73.448889,21,36.895992
-100.825556,67,36.939057
-79.258519,101,37.005289
-101.562963,59,37.045178
-30.420582,79,37.099513
-22.591481,40,37.127073
-85.347778,74,37.176353
-83.953333,18,37.189553
-82.288519,45,37.220288
-99.272222,13,37.231242
-9.962963,85,37.291782
-83.282963,29,37.310983
-67.473333,40,37.337757
-50.602222,79,37.391403
-73.902963,94,37.452516
-97.227037,43,37.481602
-99.321481,12,37.489862
-93.122222,31,37.510586
-83.782222,20,37.523592
-82.904444,35,37.545323
-39.275556,14,37.555391
-77.885556,143,37.649947
-80.726296,74,37.696754
-97.443704,43,37.725467
-21.095926,62,37.766688
-38.911111,22,37.782511
-97.601481,85,37.838153
-99.264444,16,37.84939
-97.502963,38,37.876231
-70.273704,71,37.927142
-81.617778,61,37.970714
-85.994444,63,38.012507
28.88037,59,38.052392
29.154074,151,38.154897
-54.256667,10,38.160778
-95.757778,78,38.215039
-81.25,62,38.255824
-67.959259,33,38.279598
-83.174074,32,38.301573
-82.653704,37,38.325805
43.521852,57,38.363833
-45.887407,70,38.4124
-82.753333,39,38.438693
-96.800741,53,38.475355
-37.017037,46,38.505116
-82.034074,52,38.54033
-98.200741,33,38.561837
-98.637037,39,38.591968
-82.001852,50,38.628675
-99.207407,11,38.635208
-81.743704,55,38.671981
-80.827407,75,38.720616
-88.867037,17,38.732098
-98.070741,33,38.753931
-37.740741,43,38.782375
-99.403704,11,38.790064
-98.865926,20,38.80323
-99.462222,10,38.809434
-85.70963,72,38.85569
-82.607037,38,38.881563
-39.325926,12,38.889425
-38.974074,19,38.902918
64.152222,151,39.003578
-78.59037,109,39.077896
-97.567407,48,39.11068
-86.281481,74,39.159518
-98.887407,20,39.172956
-4.961481,90,39.233943
-98.175556,34,39.259716
-83.926667,18,39.274267
-90.484074,109,39.347742
-97.487778,54,39.383016
-101.301111,61,39.423398
-67.247778,44,39.452086
-81.448889,63,39.493695
-83.174815,31,39.515149
-97.96037,35,39.53911
-82.163704,49,39.571859
3.713704,151,39.673782
-82.561852,41,39.70061
-80.690741,76,39.750325
-82.919259,30,39.771022
-77.302963,46,39.801327
-99.008519,17,39.812537
-79.226667,98,39.876113
233.909259,151,39.980546
-98.060741,34,40.002109
-80.746296,75,40.05181
-79.685185,98,40.127069
-82.594444,38,40.15165
-100.633704,74,40.198228
-65.043333,75,40.247784
-96.250741,63,40.288673
-78.605185,24,40.30512
-95.738889,69,40.351943
-99.312593,12,40.360635
-82.607407,42,40.390135
-6.602593,141,40.485288
-48.127778,28,40.504596
-97.338148,47,40.537165
-76.525926,62,40.576956
-98.901111,22,40.59192
-98.83,102,40.66369
-80.468148,81,40.71764
-56.781481,134,40.807569
-81.835185,53,40.843039
-98.57,22,40.859233
-99.384444,16,40.870493
-41.736296,53,40.906671
-83.247037,27,40.925107
-97.133333,52,40.960406
-101.005556,81,41.015064
-78.555556,24,41.031468
-102.846667,34,41.054368
-21.981852,53,41.091583
1.206667,100,41.156049
-78.06037,30,41.174383
-81.624074,56,41.210291
-79.738889,90,41.27169
-97.497407,49,41.308438
-68.587407,23,41.324545
8.825185,64,41.36733
-77.628889,42,41.394766
-32.1,47,41.426651
-83.408889,28,41.445182
-87.041481,47,41.475545
-71.27,70,41.520228
-82.706667,40,41.546214
-98.702222,22,41.561914
-38.76963,23,41.57665
2.030741,151,41.678776
-98.474444,25,41.694903
-82.196296,50,41.728057
-84.262222,91,41.788505
-21.392222,62,41.829152
47.324815,34,41.853045
-98.57,22,41.867518
-39.413333,10,41.875268
-23.496296,26,41.892405
-84.16037,102,41.965032
-23.527037,22,41.97975
-98.794444,20,41.9944
-39.087778,13,42.003225
-82.275185,46,42.036463
-97.276667,42,42.06442
-81.814444,54,42.102707
-82.637407,38,42.128587
-95.748519,88,42.186097
-21.879259,53,42.220929
-84.103704,15,42.229621
-39.315556,12,42.237514
8.236667,151,42.338721
-80.003333,89,42.397616
-83.431852,26,42.416077
-81.194444,65,42.458606
-99.275556,13,42.467119
-83.023333,32,42.488076
-97.285926,68,42.533596
-18.561111,104,42.601864
-82.068519,47,42.648091
-98.638148,104,42.722494
-85.628519,70,42.768144
-67.67963,119,42.846817
-22.179259,50,42.881674
-99.335556,12,42.89012
-39.855556,78,42.940732
-98.206667,34,42.963694
-38.465926,31,42.983949
-72.023333,48,43.014204
-81.758148,48,43.044803
-6.041852,63,43.084271
-83.506667,25,43.103035
-38.919259,19,43.114998
-23.371481,25,43.131936
-37.532593,47,43.160553
-98.674074,19,43.17293
-82.966667,35,43.195167
-96.626296,59,43.232724
-76.344444,59,43.268608
-98.067407,33,43.290027
-63.100741,27,43.309779
-43.24963,28,43.327882
-83.001852,26,43.344924
-85.238148,77,43.392032
-91.179259,70,43.43531
-99.093704,15,43.443851
-99.012222,16,43.453983
-82.402963,46,43.48363
-80.701852,69,43.533928
-81.357407,68,43.580062
-88.226667,26,43.599344
-82.572222,39,43.625398
22.625556,151,43.726096
-39.399259,11,43.734472
-38.05,31,43.755947
-82.013333,52,43.791575
-81.392963,61,43.832695
-94.034074,17,43.84376
32.061481,116,43.920986
-82.317778,41,43.947308
-83.168519,23,43.966551
-82.415556,37,43.993135
-97.755926,39,44.019922
-24.264815,10,44.027385
-98.625185,26,44.044145
-85.511481,89,44.103556
-82.675926,35,44.128571
-86.057778,63,44.17067
-83.97037,100,44.23534
-97.5,39,44.261915
-98.808148,31,44.281945
-22.597037,41,44.310607
-82.91963,32,44.332929
-98.297037,24,44.349249
-56.246667,59,44.386962
-87.076296,45,44.418666
-39.234074,16,44.429488
-28.133333,34,44.452029
-81.802222,55,44.489763
-82.694815,34,44.512571
-98.457037,29,44.532588
-24.044444,16,44.542923
-38.426667,34,44.564683
-80.546296,78,44.617414
-97.738148,50,44.654187
-8.288889,23,44.670626
-21.763704,52,44.707273
-81.667778,55,44.744469
1.593333,26,44.761568
-72.381111,44,44.791072
-98.737778,24,44.807237
-99.22,14,44.817283
-98.504815,26,44.833458
-98.05,34,44.856614
-99.477778,10,44.863132
-82.288148,46,44.893498
-86.806667,51,44.926831
-86.284444,59,44.967635
-81.368889,64,45.011246
-38.942593,16,45.022823
-83.291852,28,45.041994
-80.404444,82,45.099059
-82.937407,33,45.122062
-100.054074,147,45.221759
-81.06037,68,45.268246
57.384074,151,45.374922
-96.407037,58,45.413892
-38.948148,28,45.432214
-67.617407,120,45.509585
-99.134444,14,45.518862
-82.462593,42,45.547864
-99.18,15,45.558517
-84.013333,101,45.627772
-77.535185,134,45.716673
-24.348889,11,45.724538
-82.735926,36,45.749729
-47.547778,40,45.777083
-27.644444,38,45.80388
70.365556,85,45.859084
-38.888889,17,45.870306
-96.382963,66,45.915902
-39.186667,15,45.924861
-23.681481,22,45.940331
-100.853333,71,45.986241
-22.790741,35,46.013062
-84.232593,13,46.023644
-38.102963,36,46.047513
-97.527037,42,46.076309
-38.701481,24,46.092651
-47.006667,129,46.180152
-38.717037,24,46.195455
-23.739259,21,46.211624
7.50963,40,46.239953
-66.808519,51,46.273679
-94.253333,13,46.28387
-93.577037,19,46.295492
-81.471481,58,46.334825
-99.52,10,46.341063
-81.555926,59,46.381915
-80.450741,67,46.426936
-38.907778,17,46.438592
-96.601852,60,46.479605
-80.362593,77,46.53018
-97.666296,42,46.558232
-74.245185,100,46.625298
-98.703704,26,46.642075
-39.978889,73,46.694854
-98.202222,32,46.717138
-81.854074,60,46.75666
-99.118519,15,46.766044
-95.946296,65,46.810125
-86.711111,144,46.907713
-97.038519,46,46.937873
-98.494074,28,46.957664
-71.657778,57,46.996792
-37.782963,40,47.023575
-38.832593,22,47.0386
-80.874074,72,47.086146
-83.933704,105,47.155783
-78.278148,22,47.171018
-81.667037,56,47.206914
-82.532963,38,47.231818
-35.946296,67,47.276728
-98.79963,24,47.293763
-96.214444,63,47.336962
-98.352593,33,47.362417
-41.345926,60,47.404659
-39.151111,19,47.417471
2.942593,151,47.517524
-38.574444,23,47.532356
-23.146667,34,47.555433
-83.24963,31,47.574339
-79.338889,100,47.640128
-81.896296,50,47.67492
-83.532963,22,47.689441
-7.71037,126,47.775361
-97.451481,42,47.802977
-83.243333,26,47.821535
-96.63963,65,47.863706
-85.003333,84,47.919309
-83.649259,20,47.933098
-67.736296,37,47.958136
-22.92963,36,47.983183
-82.330741,44,48.013022
-41.911111,51,48.050369
-88.385185,29,48.070566
-97.67,37,48.09549
-86.781852,57,48.133243
-84.114074,100,48.197977
-97.49963,39,48.224994
-20.798519,67,48.269445
-22.863704,37,48.294317
-81.928889,53,48.328933
-22.675185,36,48.353352
-39.091481,17,48.364623
-85.278889,76,48.416261
-88.584245,145,48.514327
-99.249259,16,48.525414
-83.32,28,48.54504
5.715185,151,48.649391
-82.484074,41,48.677282
-61.574444,54,48.717232
-81.358148,62,48.75932
-81.888889,54,48.795663
-82.078889,51,48.829594
-81.035556,66,48.871502
-81.562963,62,48.91408
-82.094815,51,48.947695
-38.54,28,48.967045
-95.822222,67,49.012632
-37.593333,63,49.055344
-83.045556,32,49.076909
-98.427778,26,49.093964
-65.587407,73,49.144938
-78.630741,20,49.158646
-82.271852,47,49.189667
-99.138889,13,49.199885
-99.026667,22,49.214837
-83.767778,18,49.227889
-98.491852,28,49.24601
-66.711481,51,49.277697
-81.26037,66,49.322067
-98.942222,19,49.33582
-39.094815,20,49.349116
-82.434444,43,49.377744
-68.648148,22,49.397048
-89.151481,12,49.405243
-15.86963,71,49.452973
-82.514074,43,49.482133
-67.786296,34,49.506113
-20.594815,76,49.559487
-80.885926,76,49.612083
8.478519,151,49.72189
-35.560741,150,49.824899
-98.066296,33,49.848466
-37.474815,52,49.885401
-86.083704,68,49.938143
-21.896667,52,49.977551
-98.794815,22,49.994763
-38.800741,20,50.01021
-82.141852,47,50.045073
-73.372593,114,50.127717
-62.172222,129,50.216974
-98.739259,23,50.233256
-42.99963,30,50.256037
-38.174815,29,50.276145
-87.705556,39,50.302385
-99.051852,18,50.314497
-39.323704,12,50.32383
-81.835185,54,50.363476
-83.49963,22,50.379868
-81.562222,61,50.42458
-23.452222,23,50.443553
-81.29037,61,50.488966
-17.892963,31,50.512266
-98.99,18,50.52669
-97.128519,69,50.57827
-83.496296,25,50.597085
-71.593333,52,50.635069
-26.188889,63,50.68136
3.308519,151,50.778188
57.314074,38,50.801324
-99.387407,15,50.814456
-98.185185,33,50.836633
-97.789259,39,50.861463
5.324074,101,50.92267
-80.956296,68,50.965118
-82.647407,39,50.990111
-98.979259,18,51.001537
-60.934815,67,51.044548
-88.074074,27,51.062994
-37.151852,50,51.093191
-39.29963,11,51.100986
-74.435185,98,51.163047
-81.204815,63,51.201734
-83.215556,25,51.218223
-98.894815,19,51.228959
-78.252963,124,51.30538
114.83963,71,51.34895
-99.131111,18,51.361214
-82.195185,46,51.389511
-81.594444,60,51.426376
-84.508148,91,51.488945
-93.920741,19,51.501505
-37.775926,44,51.52903
-13.055926,31,51.547661
97.323704,108,51.615582
-98.050741,52,51.648347
-98.050741,31,51.668529
33.285556,151,51.761189
-87.648889,36,51.783767
-82.961481,35,51.806293
-96.908148,57,51.841101
-74.379259,89,51.89499
-97.418889,41,51.920469
-88.2,32,51.942313
-97.012593,56,51.980772
-98.24,33,52.002655
83.651111,151,52.100128
-98.861852,18,52.11328
-96.845926,54,52.147809
-82.177778,50,52.180173
-83.592222,21,52.192338
-77.217407,46,52.222827
-32.00963,47,52.250691
-82.887037,33,52.271891
-38.384815,24,52.286794
-87.794815,35,52.307404
-39.508889,11,52.31495
-98.558519,25,52.330224
-82.117407,50,52.361741
-22.682222,40,52.386859
-62.02037,46,52.414406
-97.206296,51,52.446349
-87.065556,41,52.471049
-85.664815,71,52.514582
-97.89,38,52.538775
-82.069259,50,52.568957
55.702222,87,52.623762
68.996667,151,52.721061
-98.555926,23,52.734785
-97.796667,39,52.760521
-87.659259,37,52.78382
-86.094815,64,52.824831
-83.196667,22,52.839411
-42.182963,50,52.869662
-80.568889,75,52.916114
-85.555926,62,52.953719
-83.558889,21,52.966164
-72.25,38,52.988856
-98.446667,29,53.008
-20.212593,90,53.063132
-82.739259,34,53.085065
-99.024074,15,53.093678
-97.313333,51,53.126591
-23.350741,26,53.143654
-24.046667,16,53.153712
-83.028889,35,53.174904
-23.991852,100,53.237395
-87.572222,40,53.261812
-99.096296,11,53.269017
-78.478519,26,53.285731
-82.837778,36,53.308781
74.082222,151,53.405355
-56.726667,56,53.441083
-97.412222,46,53.470573
-86.144815,57,53.505595
-82.464444,38,53.530111
-82.733704,34,53.550623
-82.331481,43,53.578111
72.904444,151,53.672964
-98.94037,17,53.683667
53.418148,151,53.777381
-80.800741,64,53.816232
-81.791481,53,53.848865
-98.232222,145,53.936735
-84.820741,83,54.004017
-101.800741,60,54.041937
-87.424074,43,54.069171
-96.654815,57,54.104664
-21.345556,62,54.143466
-71.272593,66,54.185338
-81.763333,52,54.217551
-76.8,143,54.305375
53.031111,48,54.334984
-98.058889,32,54.354841
-39.165926,15,54.363451
-21.88963,51,54.395373
-80.756667,68,54.437803
-96.815185,55,54.47224
-99.264444,13,54.480716
-97.891481,68,54.522629
-98.548148,25,54.537918
3.787407,151,54.636133
-82.365185,42,54.663273
-35.745926,70,54.705571
-77.995556,33,54.72576
-98.063704,37,54.749825
-26.793434,53,54.782191
-39.033333,16,54.792295
49.324815,151,54.885657
-35.497778,81,54.934948
-98.684815,27,54.95189
-32.052963,48,54.982585
-97.783333,39,55.007091
-58.771852,109,55.077077
18.431111,151,55.177756
-98.245185,30,55.199079
2.397037,151,55.30647
-81.34037,63,55.346526
-5.581481,74,55.396417
-76.104444,65,55.439774
-81.657037,60,55.480213
-99.106667,16,55.490957
-38.267407,37,55.516176
-88.115926,30,55.536799
-98.102222,36,55.561302
-98.54,26,55.578626
-81.76037,55,55.617213
-83.015556,36,55.64141
-4.921481,82,55.69665
-21.915556,50,55.729004
-85.536296,77,55.779257
134.276667,151,55.878334
-97.206667,50,55.916322
-48.502593,103,55.984201
-0.816296,70,56.030342
-22.58,43,56.059646
-98.01963,35,56.081306
-98.83963,18,56.093636
-20.616296,71,56.141947
-83.741481,22,56.155674
-81.175926,63,56.198245
-93.705926,22,56.212601
-81.252222,64,56.255095
-36.914074,53,56.29018
-62.085185,48,56.321323
-97.668889,41,56.347278
-16.152222,65,56.388853
-97.95963,35,56.412688
-22.855926,32,56.435073
-77.420741,44,56.465293
-81.270741,65,56.50783
-31.075926,148,56.611314
-38.698519,27,56.630612
-97.624444,45,56.661557
-23.528519,22,56.67708
-39.093333,17,56.688221
-92.598148,40,56.713792
-83.598519,23,56.728662
-80.392222,79,56.778314
-81.941481,49,56.812963
-97.964074,34,56.835008
-82.461481,41,56.862137
-99.014074,17,56.875253
-67.672593,37,56.900082
-97.323333,119,56.979691
-99.11,16,56.990194
-96.448519,67,57.034102
-37.331111,40,57.060532
-13.568889,18,57.073186
-100.88963,80,57.126856
-98.58,26,57.142928
-37.126667,44,57.171743
78.885185,151,57.277184
-98.510741,24,57.293158
-80.438889,76,57.343286
-71.327778,62,57.38667
-64.067778,97,57.451774
-79.283333,104,57.521169
-82.037778,47,57.55351
-100.961481,87,57.611433
-83.78037,18,57.624661
-82.221481,49,57.657872
-26.814074,49,57.690713
37.54963,151,57.789418
-98.265185,32,57.80976
-82.336667,43,57.838201
-79.401852,96,57.897635
-96.133704,69,57.946581
-38.486667,27,57.964736
31.562963,25,57.981651
-82.182963,50,58.015003
-62.598889,122,58.092193
-98.19,29,58.111767
-97.441481,46,58.143403
-35.076296,81,58.19692
-82.766296,35,58.221346
-81.945185,48,58.252638
-99.06037,14,58.261631
-84.794815,85,58.319864
-57.131481,44,58.348259
23.934444,151,58.444973
-84.818519,87,58.500489
-98.585556,25,58.516839
-98.167778,31,58.537208
-81.584815,55,58.576598
-19.37037,101,58.646269
-99.105556,16,58.657238
-12.575185,37,58.680772
-39.291111,12,58.688633
-61.235556,60,58.727086
-74.023333,103,58.796235
-82.388519,42,58.826844
-83.715185,95,58.890408
-83.557778,24,58.90687
-80.332593,86,58.965209
-81.817037,55,59.002129
204.023333,151,59.101697
-80.818148,73,59.153291
-78.055926,29,59.171821
8.297037,151,59.274051
-38.673333,26,59.290708
28.334444,151,59.387368
-99.397778,13,59.395758
-90.705185,67,59.440648
43.916667,151,59.542657
-47.825926,35,59.565948
-82.723704,39,59.592483
-97.102222,49,59.626415
-97.81963,40,59.65364
-96.143704,66,59.698446
-81.738148,48,59.730516
-24.271481,10,59.73659
-97.48037,45,59.767962
-34.985185,104,59.836681
-102.350912,48,59.868782
-41.555926,126,59.955057
-83.612593,18,59.968278
-99.385185,14,59.976916
-22.319259,48,60.009202
-38.969259,15,60.019669
-82.363333,142,60.114526
-77.258148,45,60.146279
-99.441481,10,60.152993
-39.355556,13,60.161795
-97.239259,52,60.19585
-81.65,57,60.235175
129.533704,64,60.277453
-83.585926,23,60.292115
0.593333,10,60.299625
18.340741,151,60.400256
-98.702222,17,60.410773
-86.485185,84,60.461943
-82.578889,40,60.486933
-91.320741,60,60.523634
-69.645556,92,60.584126
-63.761481,20,60.598067
-37.824444,42,60.626901
-79.088519,106,60.695498
-6.633704,52,60.727571
-81.382593,61,60.765148
-23.991111,12,60.772642
-98.768519,21,60.785859
-97.414074,143,60.872615
-99.43,8,60.877885
-83.674815,23,60.892623
-98.058519,37,60.915924
-65.944444,64,60.95577
-81.921481,50,60.987675
-81.361481,66,61.027614
-85.340741,78,61.077371
-12.42963,123,61.153453
-82.031481,49,61.184957
-75.76037,70,61.23247
-97.378519,46,61.262704
-38.355556,31,61.281682
-81.751852,57,61.318212
-82.026296,50,61.348717
-98.481111,22,61.36326
-38.12963,30,61.381218
-86.835556,50,61.412434
-36.821852,57,61.447446
-21.081852,67,61.488642
-57.09037,49,61.518704
-96.257037,81,61.567933
-82.987407,34,61.589873
-35.841111,65,61.631024
-82.588148,128,61.710004
-97.458148,45,61.737596
-98.111111,62,61.776752
2.045185,151,61.875185
-92.655926,37,61.899251
-83.677778,22,61.913088
-96.228889,64,61.952385
-96.08963,60,61.98959
-37.95,35,62.011867
-93.322222,30,62.030233
-67.042222,48,62.060074
-94.14,15,62.070435
-97.83,38,62.09461
-81.738519,52,62.128196
-39.355556,14,62.136625
-68.151111,30,62.156625
18.214444,52,62.189063
-39.368889,13,62.19704
-81.731481,56,62.231844
-85.256296,74,62.276667
-22.722222,40,62.301631
-22.445556,42,62.328256
-98.231481,26,62.344023
59.006296,151,62.438861
-85.352963,76,62.490148
-65.518889,72,62.534155
-67.667778,37,62.55705
-89.034815,97,62.618782
-83.534074,25,62.634329
-82.400741,43,62.661196
109.045926,151,62.753343
-37.738889,47,62.782817
-87.078889,45,62.810214
-98.937037,18,62.822189
-67.511852,41,62.847449
-98.135556,32,62.867073
-98.583704,25,62.8825
-22.158519,48,62.912265
-81.403333,63,62.95159
-76.58963,140,63.038949
-55.497407,74,63.084924
-67.45,39,63.112751
-22.214815,52,63.145621
-98.027407,40,63.170696
-86.516296,57,63.206946
-103.321481,26,63.222502
-83.131852,122,63.298397
-82.487407,44,63.325336
-15.823704,65,63.364613
-22.031852,53,63.397289
-98.573333,27,63.414612
134.00963,151,63.507085
-72.517778,41,63.53262
-75.925185,72,63.576978
-17.30037,44,63.605023
-62.99,30,63.623697
-100.363704,94,63.683233
-98.403704,29,63.701265
-78.895926,112,63.774839
-98.438889,27,63.792357
-21.857037,56,63.827276
-82.117778,49,63.857603
-81.991481,50,63.889017
-99.518519,11,63.895073
8.474815,146,63.985259
-87.444815,36,64.007604
-63.235556,28,64.025171
-82.71963,36,64.056535
-82.842963,38,64.079768
-98.292222,27,64.097201
-83.091111,33,64.11834
-99.527407,12,64.126292
-86.17963,60,64.164319
-37.46037,46,64.193007
-68.84963,92,64.250103
-82.720741,39,64.274883
-79.395185,100,64.336913
-38.415185,27,64.356118
-61.044444,149,64.451695
-96.573333,56,64.486143
-20.481111,80,64.53521
-69.906296,90,64.589412
-21.718519,150,64.686259
-86.753333,67,64.726341
-82.03963,49,64.757662
-19.960741,96,64.818598
-84.067778,107,64.884545
-22.133333,49,64.915944
-81.336667,63,64.954104
87.835556,143,65.046675
-89.930741,85,65.097972
-82.239259,46,65.128093
-84.455556,92,65.185154
-62.125185,48,65.214825
-63.288148,28,65.231867
-98.771852,23,65.24647
-99.053333,17,65.257087
-94.433333,10,65.263014
-34.314074,12,65.27062
-99.29037,13,65.280126
-81.840741,54,65.313397
-98.56,20,65.325507
-84.742963,87,65.378894
-38.916296,20,65.391622
-83.774815,113,65.462541
18.825185,151,65.555197
-94.788148,82,65.609064
-98.22963,31,65.630234
-81.93037,55,65.665393
-82.451481,43,65.692353
-84.414074,10,65.698354
-22.076296,50,65.730066
-97.992593,35,65.751246
-41.959259,50,65.782974
-97.895556,40,65.808065
14.304815,151,65.900128
-99.384815,11,65.906111
-81.818889,51,65.93798
-95.771852,72,65.981813
-83.345185,29,66.000126
-23.157037,31,66.02016
-39.514815,11,66.027634
-73.088148,105,66.094057
-13.974815,17,66.104991
-80.141111,83,66.157089
-80.140741,78,66.205621
-99.027778,17,66.216224
38.854815,151,66.31444
-39.207407,11,66.320379
-81.93,52,66.352473
68.952222,151,66.445368
-81.898148,46,66.474385
-78.504074,116,66.546742
93.014074,129,66.626999
-98.563704,27,66.644739
-39.232593,15,66.653608
-83.513333,26,66.670625
-13.04037,42,66.695307
-37.98,28,66.712502
-86.002593,61,66.750987
-71.163704,66,66.790814
-82.257037,41,66.816124
-87.055926,43,66.842729
-3.361481,113,66.91746
-81.718889,54,66.952037
-95.641111,81,67.002177
-77.97,124,67.078523
84.141111,151,67.174011
-83.304444,115,67.246247
-94.432593,10,67.252171
-38.967407,19,67.264369
27.378519,121,67.337501
-84.668148,92,67.394513
-38.718519,18,67.406075
8.494444,151,67.501979
-66.816296,49,67.534705
-98.577778,26,67.550517
-82.002222,139,67.637124
-6.155556,59,67.673764
-20.599259,84,67.725529
21.980741,33,67.745343
-81.091852,71,67.789748
-76.724444,44,67.817645
-95.572963,81,67.867805
-58.635926,105,67.931627
-39.42963,11,67.938964
-82.567407,40,67.964564
-98.408519,25,67.979974
-96.877778,56,68.014912
-80.048519,79,68.063857
-83.413333,26,68.079725
7.678519,151,76.502107
7.494815,151,84.835642
